0.8152616498265723 -0.9245965917659478,0.5639169557130651 -0.9874327652943247,0.3000050268938824 -1.0,0.03609309807469982 -0.7989242447091942,0.023525863369024458 -0.23339868295380287,0.04866033278037518 0.14361835821645802,-0.1524154225104306 0.3446941135072638,-0.44146182074096396 0.420097521741316,-0.5671341677977176 0.6588749811491479,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045,-0.4791635248579901 0.8850852058513045	0,0,0,1,0
0.805397965692034 -0.7416496022021551,0.596730336701467 -0.9105710161468998,0.32844338514216664 -1.0,0.010473664775588396 -0.5627916344959549,0.05021987982141068 0.05327469871429048,-0.257813286783712 0.11289402128302391,-0.536036792104468 0.17251334385175734,-0.6155292221961125 0.5103561717412467,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472,-0.37705193192117886 0.8680721071536472	0,0,0,1,0
0.8636414607707545 -0.8510821216312189,0.6681867454117294 -0.9627705304078047,0.435502560460509 -1.0,0.18420364071319095 -0.8696968564273165,0.03528576234440988 -0.6090905692819497,0.016671027548312248 -0.08787799499121596,0.12835943632489805 0.2751093335326879,-0.43008260755803096 0.03311778118341866,-0.5976152207229096 0.18203565955219972,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453,-0.47661944454827504 0.6101745598624453	0,0,0,1,0
0.7090841096076699 -0.7793567688855648,0.4562793227714694 -0.9154824233358266,0.2131977969674305 -0.9252056843679881,-0.059053511933093085 -0.8474195961106957,-0.20490242741551642 -0.30291697830964853,0.26181410212823825 0.4068810770381451,0.32987692935336915 0.7180254300673149,-0.2340722105120011 0.7569184741959611,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0,-0.02016046780444686 1.0	0,0,0,1,0
0.8737166324435317 -0.7621111871625219,0.6565138033310517 -0.9069130732375086,0.3565670393185793 -0.9896570081375009,0.10833523461860212 -0.9689710244125028,0.03593429158110878 -0.10015970796258274,0.1703931857935964 0.3652749258498745,-0.4605293178188456 0.11704312114989729,-0.06749562704388172 0.8513955433873298,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346,-0.5536162445813371 0.7996805840748346	0,0,0,1,0
1.0 -0.7921296651084375,0.7255345237182926 -0.8962372595601197,0.5646409686566021 -0.9151659130967891,0.2807111656065599 -0.9151659130967891,0.0535673231665262 -0.5839144762050733,0.0535673231665262 -0.06337650394666271,-0.1735765192735075 0.05965974404168889,-0.38179170817687175 0.18269599203004047,-0.4669706490918844 0.4666257950800826,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511,-0.3439344011035328 0.7032339642884511	0,0,0,1,0
0.6727027835977253 -0.8889554025740796,0.3272223885064352 -0.8707722238850643,-0.03644118527387007 -0.8525890451960491,-0.09099072134091586 -0.1434450763244537,-0.16372343609697693 0.20203531876683634,-0.34555522298712954 0.5656988925471416,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844,-0.8728674049685722 0.34750074827895844	0,0,0,0,1
0.3844835295871218 -0.9827097928156208,0.05596959308391709 -0.9827097928156208,-0.3417051721568044 -0.9654195856312416,0.0040989715307795 -0.06632881204352348,-0.5491876583693547 -0.04903860485914429,-0.42815620807870036 0.4523774034878524,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906,0.6092562229840514 0.9192129974660906	0,0,0,0,1
0.6540398126463698 -0.8707259953161592,0.347014051522248 -0.9676814988290399,0.023829039812646162 -0.9838407494145199,-0.3155152224824358 -0.9676814988290399,0.8317915690866508 0.4220140515222481,-0.6710187353629978 0.08266978922716615,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486,-0.2993559718969557 0.5028103044496486	0,0,0,0,1
0.2611506441560859 -0.8772150132551975,-0.008976326682479748 -0.9631645039765592,-0.2791032975210454 -0.9877215013255197,-0.401888284265848 -0.3615180689270266,-0.35277428956792695 0.08050788335426266,-0.5615087670340914 0.25240686479698626,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394,0.6172271057160134 0.620761825031394	0,0,0,0,1
0.48538863225547296 -0.8142197228359109,0.16549507933319943 -0.897670214902591,-0.18221530427796748 -0.855944968869251,-0.04313115083350073 0.02028519783088963,1.0 0.39581241213094986,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434,-0.2934826270335409 0.6322554729865434	0,0,0,0,1
0.257024057024057 -0.8738936738936738,-0.023344223344223387 -0.8458568458568457,-0.30371250371250375 -0.7757647757647756,-0.5560439560439561 -0.6215622215622214,-0.20558360558360564 0.16346896346896364,-0.485951885951886 0.3316899316899319,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122,-0.3738045738045739 0.6120582120582122	0,0,0,0,1
0.5511246200607902 -0.7741033434650456,0.1885714285714285 -0.7741033434650456,0.2576291793313069 -0.11805471124620055,-0.2775683890577509 -0.11805471124620055,0.6374468085106383 0.6588449848024317,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092,-0.8300303951367782 0.3308206686930092	0,0,0,0,1
0.36120329729151057 -0.7682796274488812,0.13644149448667173 -0.7919387645862327,-0.1119794454555186 -0.7564500588802056,-0.31308211112300605 -0.6263248046247725,0.13644149448667173 0.13076758377047423,-0.1474681511615458 0.272722406594583,-0.2302751311422759 0.48565464083074616,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578,1.0 0.6749277379295578	0,0,0,0,1
0.7417824912719848 -0.7187273565641263,0.4738159541532179 -0.7633884460839209,0.19096238719451952 -0.7485014162439894,-0.09189117976417886 -0.7038403267241948,-0.16632632896383634 -0.07858507344707209,-0.5087280152822607 -0.09347210328700359,-0.18121335880376782 0.6806534483894341,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263,-0.9553389104802055 0.2042684935116263	0,0,0,0,1
0.6141955835962145 -1.0,0.3133123028391167 -0.9683280757097792,-0.003406940063091508 -0.9366561514195584,-0.3042902208201893 -0.8733123028391168,-0.08258675078864355 0.045173501577287084,-0.3993059936908518 0.14018927444794954,0.3766561514195583 0.8369716088328076,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243,-0.5735015772870663 0.7102839116719243	0,0,0,0,1
0.8340571659428341 -0.8413291586708412,0.5480254519745481 -0.877083122916877,0.24411675588324416 -0.877083122916877,-0.05979194020805971 -0.8413291586708412,-0.34582365417634575 -0.734067265932734,-0.2206847793152206 0.21341278658721347,-0.48883951116048874 0.3385516614483386,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677,-0.34582365417634575 0.7675992324007677	0,0,0,0,1
0.8371632765255634 -0.9739417262231995,0.5896096756459592 -1.0,0.2378229796591533 -0.9609125893347994,0.042385926333150005 -0.8827377680043981,-0.15305112699285328 -0.6091258933479934,-0.1660802638812535 -0.10098955470038486,-0.1660802638812535 0.25079714128642105,0.18570643210555243 0.7719626168224298,-0.5308960967564597 0.6547003848268279,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227,-0.6221000549752612 0.602583837273227	0,0,0,0,1
0.6032718717513816 -0.9538217431744815,0.3839251518301691 -1.0,0.1299447392898178 -0.9884554357936204,-0.1471248016632927 -0.8614652295234447,-0.28565957213984794 -0.6305739453958527,-0.054768288012255875 0.0274662143677848,0.3492914592110303 0.44307052579745054,-0.1471248016632927 0.5238824752421077,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687,-0.5973628057120973 0.25835749849537687	0,0,0,0,1
0.44744105807935586 -0.987176538240368,0.1781483611270844 -1.0,-0.09114433582518706 -0.9487061529614721,-0.34761357101782653 -0.7948246118458884,-0.12961472110408298 -0.07671075330649785,-0.48867165037377824 -0.012593444508337978,0.26791259344450824 0.6029327199539968,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811,-0.5271420356526741 0.4362277170787811	0,0,0,0,1
0.7081390419669352 -0.9887664264518864,0.40483255616786784 -1.0,0.09029249682068687 -0.9325985587113184,-0.17931326833403968 -0.7303942348452734,-0.28041543026706217 -0.26981771937261556,0.4947011445527767 0.5277660025434505,-0.2130139889783805 0.5951674438321322,-0.8870284018651969 0.43789741415854166,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806,-0.8982619754133105 0.42666384061042806	0,0,0,0,1
0.9034103126478303 -0.9615533479551026,0.6086526469702833 -1.0,0.30107943061110387 -0.9871844493183676,0.006321764933556924 -0.9231066959102051,-0.2756203500623576 -0.7436889863673505,-0.01930933642970803 0.21747731475508528,0.6342837483335483 0.8198081967918117,0.12166172106824921 0.9735948049714014,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792,-0.5063002623317422 0.8069926461101792	0,0,0,0,1
0.5828193394349384 -0.9373259052924791,0.3321229606048548 -0.9874651810584958,0.09396140071627539 -1.0,-0.11913052128929566 -0.9749303621169917,-0.40743135694389176 -0.7994428969359332,-0.5327795463589335 -0.37325905292479106,-0.19433943493832073 0.3412256267409472,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726,0.0814265817747712 0.7172701949860726	0,0,0,0,1
0.42764288035656245 -0.9569153628302149,0.21221969450763722 -1.0,-0.024745809926180536 -0.9784576814151075,-0.24016899577510575 -0.8492037699057523,-0.32633827011467587 -0.46144203537768697,0.2553043316774223 0.13097172570685742,-0.0893727656808581 0.2709967965086588,-0.2940247922373371 0.443335345187799,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018,0.07219462370583582 0.7233854867914018	0,0,0,0,1
0.6020210811333527 -1.0,0.3567353254037328 -0.9612706701479548,0.033990909970022326 -0.845082680591819,-0.21129484575959762 -0.6643458079489412,0.44710376172517174 0.14897011894400924,-0.21129484575959762 0.22642877864809977,-0.5211294845759596 0.35552654482158397,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428,-0.39203171840247547 0.6911807368726428	0,0,0,0,1
0.5881919983176489 -0.9312864728458019,0.3389937437569002 -0.9811261237579516,0.08979548919615159 -0.9312864728458019,-0.1469428526365596 -0.7817675201093527,0.0524157510120393 -0.09647232006729396,0.12717522738026388 0.17764575994952952,-0.20924241627674675 0.364544450870091,-0.3961411071973082 0.5016034908785028,0.12717522738026388 1.0,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128,-0.24662215446085906 0.9377004363598128	0,0,0,0,1
